	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Unnamed: 43
FGdHOS																										0.010399334442595673		
GdOYb																										0.010399334442595673		
GeLaOS																									0.009707795359673818			
CaEuFLiOP																					0.0477326968973747							
CoNiOSmSr																		0.057736720554272515									0.010319917440660475	
FGdKNd																											0.010319917440660475	
BaBiFORbSc																										0.010399334442595673		
BiErKNaOTi																									0.029123386079021457			
GeLaOW																0.03271180896303566												
CCuFeHNOPr																				0.009856100926473488	0.01909307875894988				0.009707795359673818			
CCuHIOY												0.03481086098862845																
AgBiNbOSc																											0.030959752321981428	
CeLuSe												0.011603620329542819																
GeLaOY													0.023507287259050304			0.010903936321011885												
GdNiOSrTl					0.011957431543704412																							
CClCuHNOPr		0.012062726176115802				0.013239772275916854	0.011602274045712959	0.026849241508927372		0.025262094227611467					0.010657572205051688	0.010903936321011885		0.023094688221709007		0.029568302779420463	0.00954653937947494					0.010399334442595673		
CHLaOPRb														0.011305822498586773														
BaFeNbNdO															0.010657572205051688							0.008677542519958347	0.00941265060240964	0.018950161076369147				
CClCoHLaNNaO																											0.010319917440660475	
CeLaSSi																							0.047063253012048195					
CeLuSi									0.011456065986940085																			
BOTbYYb																					0.12410501193317422							
BaDyFLaNaOPTm																									0.09707795359673818			
CDyHNaOSb			0.011436413540713633																									
CuEuSSb															0.010657572205051688													
BBaClErO																								0.037900322152738294				
CuEuSSc																										0.010399334442595673		
CoInLaSn																					0.01909307875894988							
AlCeOSmY																										0.010399334442595673		
BCClCrErHNO							0.011602274045712959																					
BeFeGd			0.011436413540713633																									
EuHKOSiW					0.011957431543704412			0.04027386226339106			0.012007684918347743	0.011603620329542819	0.011753643629525152		0.010657572205051688			0.023094688221709007		0.009856100926473488								
AlCePdY											0.08405379442843419	0.08122534230679972																
BaInLaMgO																										0.010399334442595673		
OPUY						0.013239772275916854																						
CaCuHgNdOPbSr		0.024125452352231604																										
FeHoMoOSr																							0.01882530120481928					
InNiSm					0.011957431543704412				0.02291213197388017										0.02185792349726776									
CGdHOSi				0.03337412392924686				0.013424620754463686	0.011456065986940085						0.010657572205051688	0.010903936321011885											0.010319917440660475	
CuEuSSm																	0.013137151865475564											
CCuEuHIOS																					0.00954653937947494			0.009475080538184574				
CDyFeHNOZn																		0.011547344110854504			0.00954653937947494							
CuEuSSn								0.013424620754463686																				
DyORe					0.011957431543704412				0.011456065986940085																			
AsDyFFeO													0.023507287259050304															
AlFeGeHo																				0.009856100926473488								
ErNaSSi										0.012631047113805733																		
CGdHOSm																		0.011547344110854504							0.009707795359673818			
BRhScZn			0.011436413540713633			0.013239772275916854																						
CGaHLa														0.011305822498586773	0.021315144410103376									0.009475080538184574				
HoMoOYYb																							0.07530120481927711					
CoFeY					0.07174458926222647		0.1160227404571296		0.03436819796082025								0.013137151865475564											
CHLaOPRu												0.023207240659085637																
CuFeOTiY					0.011957431543704412																							
PbSY													0.011753643629525152															
EuHOPYb																0.010903936321011885												
CClGdHNOPtS																			0.01092896174863388	0.009856100926473488								
CFFeHNNdO												0.011603620329542819																
CCuFHNOPPr																	0.013137151865475564											
BCGdHNaO				0.01112470797641562																								
BCeOSrY																										0.07279534109816972		
CGdHOSr												0.011603620329542819				0.010903936321011885												
CCdErHNOS											0.012007684918347743																	
BrCGdRb		0.012062726176115802																										
CCeFHNSi																			0.03278688524590164		0.02863961813842482							
BiCrNdS																									0.009707795359673818			
BEuKO																											0.010319917440660475	
CeMgNaOPSr																						0.06074279763970844						
LaLiOPPr																					0.0477326968973747							
BHNaOPSc															0.010657572205051688													
EuKOWYb					0.011957431543704412																							
CuMgYZn													0.058768218147625756	0.011305822498586773														
BiErNbOSr																											0.010319917440660475	
PbSc													0.011753643629525152							0.009856100926473488								
EuMoNaO															0.010657572205051688						0.00954653937947494	0.008677542519958347			0.009707795359673818			
CrFeLaLiMnO																							0.00941265060240964					
CGdNSc												0.023207240659085637						0.15011547344110857										
AgCClHNNaOTb																				0.009856100926473488								
DyORu																			0.01092896174863388									
BrCCeHNOReSe											0.012007684918347743																	
CCaOSrY														0.04522328999434709														
HNOSiY											0.024015369836695485																	
CFHLuNaOS																			0.01092896174863388									
CGaHLu														0.022611644997173545										0.018950161076369147				
BCClHNTb							0.011602274045712959													0.009856100926473488								
PbSm		0.15681544028950542																			0.00954653937947494							
FeLuOOs																											0.010319917440660475	
AgCrLaMnO														0.04522328999434709														
LuNbOSrTi																			0.02185792349726776									
CaCoCuLaOS											0.012007684918347743																	
CaLaMnORh																										0.010399334442595673		
CeEuKOSr																0.02180787264202377												
CuGdORuSrV					0.011957431543704412																							
CClFFeHNOTb																										0.010399334442595673		
BCHILiOSiYb						0.013239772275916854																						
AlCGdH									0.011456065986940085																			
ErHNaOSiY											0.024015369836695485																	
CuYbZn			0.011436413540713633																									
CEuHINOP					0.011957431543704412																		0.01882530120481928					
BaFOScSr																											0.010319917440660475	
ORuYZn																				0.019712201852946976								
CeFOSSbSe																								0.02842524161455372				
BaCuNdOPSr		0.012062726176115802																										
NaOSiTmYYb																										0.04159733777038269		
BRuY										0.012631047113805733																		
CCeHOPRu												0.023207240659085637														0.010399334442595673		
CEuHINOS								0.013424620754463686							0.010657572205051688	0.010903936321011885			0.01092896174863388				0.00941265060240964	0.009475080538184574				
CFeHNNiOY																			0.01092896174863388			0.008677542519958347						
CCdHNOPr														0.011305822498586773					0.01092896174863388					0.009475080538184574				
ORuYZr			0.022872827081427266																									
BBaGdO				0.01112470797641562					0.011456065986940085																		0.010319917440660475	
BaLaOTiYb																							0.00941265060240964					
CaCrCuNdO				0.1223717877405718																								
CrFeHoMnTi																							0.00941265060240964			0.010399334442595673		
AuCEuFHNOPS															0.05328786102525845													
BiCoCuDyOSr						0.013239772275916854																						
HNPPmS													0.011753643629525152															
CFHNOSSiSm																					0.00954653937947494							
CaDyEuLiOTi																									0.029123386079021457			
BrCClCoErHNO					0.011957431543704412																							
BaCuLaOPr		0.012062726176115802	0.011436413540713633		0.1076168838933397	0.03971931682775057			0.011456065986940085																			
CaLaMnORu					0.07174458926222647		0.10442046641141664	0.06712310377231842	0.02291213197388017												0.03818615751789976							
